1,0.10957650369040162
2,0.0595960626770248
3,0.05781912144025746
4,0.05690046416632059
5,0.056228178782072286
6,0.055582810849027255
7,0.05480413198648633
8,0.053858834277043396
9,0.05289694646442875
10,0.05205166163303232
11,0.05133712658674155
12,0.05073729791682934
13,0.05024109422191554
14,0.04983853095163928
15,0.04951850520308845
16,0.04926721074220914
17,0.04906863623018015
18,0.04890754553658757
19,0.04877171201980596
20,0.04865227958770995
21,0.0485430828481019
22,0.048439785663294
23,0.048339197893180835
24,0.048238821422767815
25,0.04813657555766813
26,0.04803064376152423
27,0.047919399774718666
28,0.047801386634940046
29,0.04767533168640692
30,0.047540185017210614
31,0.0473951698656396
32,0.04723983335411968
33,0.04707408610287769
34,0.04689822095790525
35,0.04671290456393718
36,0.046519140300078025
37,0.04631820606297589
38,0.0461115743290614
39,0.04590082404489539
40,0.045687554004024376
41,0.04547330584914363
42,0.0452595023625846
43,0.0450474039596862
44,0.04483808379479277
45,0.04463241992686687
46,0.04443110168157524
47,0.04423464666458455
48,0.04404342471459692
49,0.04385768527981087
50,0.04367758511116109
51,0.04350321369676542
52,0.04333461449218371
53,0.043171800748499224
54,0.04301476559679961
55,0.0428634869213663
56,0.04271792827116432
57,0.04257803744050278
58,0.04244374431247547
59,0.04231495917178477
60,0.04219157214163371
61,0.04207345388593707
62,0.04196045737490788
63,0.0418524203671105
64,0.04174916826521801
65,0.04165051708046979
66,0.041556276330540494
67,0.04146625176507306
68,0.041380247855981205
69,0.04129807001292416
70,0.04121952649824218
71,0.04114443002728884
72,0.04107259905242889
73,0.04100385874170168
74,0.04093804167468157
75,0.04087498828685116
76,0.04081454709903297
77,0.040756574770120124
78,0.04070093601013021
79,0.040647503387335304
80,0.0405961570587948
81,0.04054678444877015
82,0.04049927989474279
83,0.0404535442764478
84,0.040409484639590904
85,0.040367013822826044
86,0.04032605009407783
87,0.04028651680033944
88,0.040248342033582456
89,0.04021145831429794
90,0.04017580229336205
91,0.04014131447233427
92,0.040107938941881166
93,0.04007562313774437
94,0.0400443176134887
95,0.04001397582916513
96,0.03998455395496693
97,0.03995601068894197
98,0.03992830708783109
99,0.03990140641013277
100,0.03987527397052604
100,0.03987527397052604
1,0.13545860433191753
2,0.08288824258790704
3,0.07665080132401841
4,0.07408143984419238
5,0.07240168358922881
6,0.07096888587171767
7,0.06954387014274956
8,0.0679293801553112
9,0.06579967767739832
10,0.06241306194686366
11,0.05610078481967003
12,0.04640628140791124
13,0.03918540536936352
14,0.03526749569089178
15,0.03224631040060933
16,0.029615213851540187
17,0.027314456915010287
18,0.025315071803914842
19,0.023584757912478806
20,0.022089136650432394
21,0.02079484878818413
22,0.019671566956951048
23,0.018692864856008896
24,0.017836310403511333
25,0.017083140514208756
26,0.01641776537234817
27,0.01582724604263909
28,0.015300816629315513
29,0.014829478348099395
30,0.01440566910065987
31,0.014023000812764936
32,0.013676052664093424
33,0.013360208074802527
34,0.013071524884719488
35,0.012806630357221259
36,0.012562634794766738
37,0.012337059354791235
38,0.012127775012557131
39,0.011932950563074913
40,0.011751008171754597
41,0.011580585367255536
42,0.011420502601945031
43,0.01126973564698851
44,0.01112739218178277
45,0.01099269200633545
46,0.010864950363872172
47,0.010743563915645536
48,0.010627998962667131
49,0.010517781559868449
50,0.010412489216224863
51,0.010311743918778836
52,0.010215206258628033
53,0.010122570472480361
54,0.01003356024428814
55,0.00994792513796107
55,0.00994792513796107
1,1.188537219606814
2,1.2983348953031524
3,1.2333613507796872
4,1.1203093319755244
5,0.987253346720918
6,0.8472292767972154
7,0.7114902048584022
8,0.5894313464863226
9,0.4863533320086807
10,0.40305684120285107
11,0.33736345895235964
12,0.28597205990059454
13,0.24565097411198145
14,0.21371898078307527
15,0.18811548330053143
16,0.16731001296224635
17,0.15017884054249905
18,0.13589616693279757
19,0.12385059420968972
20,0.11358457802942677
21,0.10475153723331704
22,0.09708565400053733
23,0.09038054801501548
24,0.08447410204867896
25,0.07923755602585125
26,0.0745675814945944
27,0.07038045587607601
28,0.06660773141234172
29,0.06319297972137766
30,0.06008931889632668
31,0.05725751609390201
32,0.05466451777577795
33,0.05228230093886151
34,0.050086967585517256
35,0.048058025198498076
36,0.046177810684500796
37,0.04443102588581126
38,0.04280436052741078
39,0.041286184191847305
40,0.0398662931701279
41,0.038535701227120835
42,0.03728646573033757
43,0.036111542425959826
44,0.03500466355305352
45,0.03396023507333028
46,0.03297324963818264
47,0.0320392125751065
48,0.031154078695229577
49,0.0303141981348548
50,0.029516269771116252
51,0.028757301013566123
52,0.02803457298392132
53,0.027345610266174717
54,0.026688154547225753
55,0.026060141580644697
56,0.025459680998249364
57,0.024885038569858648
58,0.024334620574047273
59,0.0238069599944722
60,0.023300704299362637
61,0.022814604597667165
62,0.022347505995404214
63,0.02189833900100838
64,0.021466111849736968
65,0.021049903635180393
66,0.02064885815115993
67,0.020262178360252483
68,0.019889121416226025
69,0.019528994177108266
70,0.019181149153700484
71,0.018844980845296552
72,0.018519922420350814
73,0.018205442705003915
74,0.017901043446842766
75,0.01760625682514618
76,0.01732064318223231
77,0.017043788953456093
78,0.016775304775960852
79,0.016514823758524453
80,0.016261999896796487
81,0.01601650661994296
82,0.01577803545622239
83,0.015546294806349214
84,0.015321008814671699
85,0.015101916329228469
86,0.014888769942665065
87,0.014681335106804671
88,0.014479389314388786
89,0.014282721342145609
90,0.014091130549914758
91,0.013904426231067253
92,0.013722427009913416
93,0.013544960282199224
94,0.01337186169515524
95,0.01320297466388879
96,0.013038149921203218
97,0.012877245098191508
98,0.012720124333188376
99,0.01256665790687855
100,0.012416721901551867
100,0.012416721901551867
